,Agent_0,Agent_1
0,1.69,1.813
1,1.547,1.813
2,1.441,1.651
3,1.6,1.759
4,1.719,1.781
5,1.656,1.796
6,1.709,1.826
7,1.703,1.825
8,1.707,1.827
9,1.699,1.827
10,1.707,1.826
11,1.699,1.826
12,1.707,1.826
13,1.699,1.826
14,1.699,1.826
15,1.699,1.816
16,1.698,1.816
17,1.698,1.816
18,1.697,1.816
19,1.697,1.822
20,1.71,1.822
21,1.695,1.821
22,1.707,1.821
23,1.692,1.821
24,1.706,1.825
25,1.699,1.825
26,1.706,1.825
27,1.699,1.825
28,1.706,1.825
29,1.699,1.827
30,1.697,1.83
31,1.692,1.812
32,1.699,1.812
33,1.691,1.818
34,1.704,1.809
35,1.684,1.809
36,1.703,1.8125
37,1.694,1.8125
38,1.691,1.8125
39,1.685,1.795
40,1.685,1.796
41,1.685,1.803
42,1.696,1.8125
43,1.705,1.8125
44,1.689,1.816
45,1.707,1.799
46,1.678,1.797
47,1.695,1.811
48,1.699,1.811
49,1.691,1.811
50,1.696,1.815
51,1.696,1.815
52,1.696,1.815
53,1.696,1.815
54,1.696,1.815
55,1.695,1.815
56,1.695,1.815
57,1.695,1.815
58,1.7,1.815
59,1.699,1.816
60,1.699,1.815
61,1.698,1.815
62,1.696,1.815
63,1.696,1.815
64,1.694,1.82
65,1.705,1.824
66,1.69,1.814
67,1.696,1.818
68,1.695,1.824
69,1.702,1.824
70,1.694,1.824
71,1.702,1.829
72,1.708,1.829
73,1.699,1.829
74,1.705,1.833
75,1.705,1.833
76,1.705,1.833
77,1.705,1.833
78,1.705,1.833
79,1.705,1.833
80,1.705,1.833
81,1.697,1.833
82,1.703,1.825
83,1.696,1.825
84,1.702,1.825
85,1.7,1.825
86,1.705,1.824
87,1.698,1.822
88,1.703,1.828
89,1.708,1.831
90,1.699,1.83
91,1.705,1.833
92,1.704,1.833
93,1.705,1.833
94,1.704,1.832
95,1.704,1.832
96,1.704,1.832
97,1.704,1.832
98,1.704,1.832
99,1.704,1.832
100,1.704,1.831
